age,gender,education_type,income_type,family_status,housing_type,family_members,annual_income,credit_amount,annuity_amount,goods_price,ext_source_1,ext_source_2,ext_source_3,employment_years,dti_ratio,lti_ratio,ext_source_mean,TARGET
43,M,Higher education,Working,Single / not married,House / apartment,2,103358.36,341232.57,25547.85,278621.79,0.5044,0.7489,0.8554,0.38,0.2472,3.3014,0.7029,0
51,M,Secondary / secondary special,Working,Single / not married,House / apartment,2,101634.47,545098.63,48392.13,587163.92,0.7263,0.8414,0.6492,14.64,0.4761,5.3633,0.739,1
67,M,Secondary / secondary special,Working,Single / not married,Municipal apartment,6,121035.04,140202.1,5187.98,140947.13,0.432,0.6423,0.8502,0.85,0.0429,1.1583,0.6415,0
49,M,Higher education,Working,Married,House / apartment,3,130111.99,372997.43,29337.75,414363.77,0.5609,0.7216,0.6558,11.67,0.2255,2.8667,0.6461,0
67,M,Higher education,Working,Civil marriage,House / apartment,3,236915.78,985482.93,61716.91,1041059.08,0.6459,0.8536,0.765,1.4,0.2605,4.1596,0.7548,0
50,M,Secondary / secondary special,Working,Single / not married,House / apartment,3,101651.17,902809.11,54131.81,777461.8,0.6249,0.77,0.8981,1.18,0.5325,8.8814,0.7643,1
46,F,Secondary / secondary special,Commercial associate,Married,Rented apartment,4,179630.1,144565.57,5195.08,159521.3,0.5604,0.5999,0.7688,9.2,0.0289,0.8048,0.643,0
40,F,Lower secondary,Commercial associate,Single / not married,House / apartment,4,293120.71,237482.31,13249.14,231724.48,0.786,0.8914,0.7187,2.51,0.0452,0.8102,0.7987,0
58,F,Incomplete higher,Working,Single / not married,House / apartment,2,405740.11,514753.4,31466.87,446292.36,0.9582,0.7683,0.5845,8.7,0.0776,1.2687,0.7703,0
39,F,Higher education,Commercial associate,Single / not married,House / apartment,4,189425.05,1178028.57,62251.02,1075295.99,0.7707,0.8277,0.7734,7.99,0.3286,6.2189,0.7906,1
47,F,Secondary / secondary special,Working,Married,House / apartment,2,106718.04,1131808.6,60387.04,972171.94,0.8537,0.7683,0.7443,0.13,0.5659,10.6055,0.7888,1
45,F,Higher education,Working,Single / not married,House / apartment,2,171281.28,513083.19,23668.25,524045.42,0.6939,0.5632,0.7734,9.13,0.1382,2.9955,0.6768,0
60,M,Higher education,Working,Married,House / apartment,3,42139.16,226260.7,19166.88,233694.22,0.8287,0.7187,0.9127,6.62,0.4548,5.3692,0.8201,1
58,M,Incomplete higher,Working,Married,House / apartment,2,133510.49,557686.96,26933.06,596219.72,0.5598,0.8576,0.6519,2.32,0.2017,4.1771,0.6898,0
43,M,Higher education,Pensioner,Married,House / apartment,2,69517.84,363818.58,15855.83,326594.12,0.564,0.3248,0.7038,1.36,0.2281,5.2334,0.5308,1
49,M,Higher education,Commercial associate,Married,With parents,3,97441.08,322485.66,28381.0,271259.24,0.9245,0.835,0.571,0.38,0.2913,3.3095,0.7768,0
35,F,Lower secondary,Pensioner,Married,House / apartment,2,124560.83,180665.4,5510.43,150762.1,0.7168,0.6665,0.4901,20.45,0.0442,1.4504,0.6245,0
23,M,Higher education,Working,Single / not married,House / apartment,4,345487.96,264237.42,20354.59,300823.49,0.8689,0.873,0.2791,3.05,0.0589,0.7648,0.6737,0
30,M,Higher education,Pensioner,Civil marriage,House / apartment,3,172914.86,339463.49,14759.97,309370.06,0.7153,0.8953,0.6893,5.15,0.0854,1.9632,0.7666,0
35,M,Higher education,Working,Married,House / apartment,5,112316.13,446312.27,19555.76,401288.67,0.8419,0.7281,0.7993,2.84,0.1741,3.9737,0.7898,1
36,M,Secondary / secondary special,Pensioner,Married,House / apartment,1,75999.49,212390.1,16200.34,205900.47,0.5124,0.8408,0.7575,6.35,0.2132,2.7946,0.7036,0
37,F,Secondary / secondary special,Working,Civil marriage,Rented apartment,5,114884.09,457658.62,23059.94,519191.78,0.9832,0.9079,0.6883,7.8,0.2007,3.9836,0.8598,0
39,F,Secondary / secondary special,Commercial associate,Married,House / apartment,1,184034.25,370111.92,28727.46,417594.92,0.6982,0.8686,0.8828,15.08,0.1561,2.0111,0.8165,0
31,M,Lower secondary,Working,Single / not married,House / apartment,4,157412.67,826833.34,52070.46,872849.28,0.4581,0.7177,0.4052,2.71,0.3308,5.2526,0.527,1
25,F,Secondary / secondary special,Working,Married,House / apartment,2,241757.46,274026.27,21021.46,253418.11,0.6816,0.481,0.5585,3.44,0.087,1.1335,0.5737,0
25,F,Higher education,Commercial associate,Separated,House / apartment,3,226130.17,744342.88,25590.18,657330.14,0.8802,0.7208,0.6149,1.17,0.1132,3.2916,0.7387,0
34,F,Incomplete higher,Working,Single / not married,House / apartment,3,53052.41,436431.36,32117.92,356861.99,0.5826,0.9547,0.8431,2.69,0.6054,8.2263,0.7935,1
46,M,Secondary / secondary special,Working,Married,House / apartment,2,187179.17,513563.26,33706.23,454151.09,0.9056,0.6374,0.9022,10.11,0.1801,2.7437,0.8151,0
28,M,Secondary / secondary special,Pensioner,Married,House / apartment,2,525275.42,654951.34,52557.75,536290.27,0.6725,0.9385,0.6619,6.37,0.1001,1.2469,0.7576,0
25,M,Higher education,Working,Married,House / apartment,1,562046.75,529179.44,21773.9,545993.64,0.7713,0.7635,0.2381,2.21,0.0387,0.9415,0.5909,0
27,F,Higher education,Working,Single / not married,House / apartment,3,209789.74,267325.58,16888.03,253546.75,0.8327,0.8493,0.6792,2.08,0.0805,1.2742,0.7871,0
36,M,Secondary / secondary special,Pensioner,Married,House / apartment,3,93793.2,157918.86,10738.61,169916.44,0.5623,0.7243,0.4787,0.57,0.1145,1.6837,0.5884,0
34,M,Secondary / secondary special,Pensioner,Married,With parents,2,189838.45,233732.93,7491.23,222925.72,0.556,0.913,0.6685,6.97,0.0395,1.2312,0.7125,0
57,M,Higher education,Working,Married,With parents,2,394358.76,591009.4,42189.94,555957.87,0.9224,0.705,0.6455,2.99,0.107,1.4987,0.7577,0
61,F,Higher education,Pensioner,Married,With parents,2,439088.01,798675.3,52488.5,876376.95,0.6972,0.8196,0.2872,7.06,0.1195,1.8189,0.6013,0
24,F,Higher education,Working,Married,House / apartment,2,77863.92,645987.67,38100.06,648918.62,0.7427,0.8112,0.6348,0.63,0.4893,8.2963,0.7296,1
56,M,Higher education,Pensioner,Separated,House / apartment,4,98330.43,152284.6,5386.85,172153.97,0.7438,0.7247,0.5335,1.99,0.0548,1.5487,0.6673,0
37,F,Higher education,Working,Married,Municipal apartment,2,170258.0,807068.58,60668.28,732694.84,0.6937,0.8208,0.6409,3.95,0.3563,4.7402,0.7184,1
67,M,Secondary / secondary special,Commercial associate,Civil marriage,Rented apartment,2,241618.99,778140.63,56540.97,796863.76,0.5822,0.8348,0.8524,12.42,0.234,3.2205,0.7565,0
56,M,Incomplete higher,Working,Married,House / apartment,3,144878.92,528038.47,32212.81,586866.52,0.6086,0.9505,0.8567,3.42,0.2223,3.6447,0.8053,0
26,M,Secondary / secondary special,Commercial associate,Married,House / apartment,4,150306.69,639399.09,26860.5,639944.42,0.8223,0.7366,0.7116,12.67,0.1787,4.2539,0.7568,1
36,M,Secondary / secondary special,Working,Civil marriage,House / apartment,3,138497.79,346147.29,18744.2,308529.18,0.8181,0.9393,0.933,0.7,0.1353,2.4993,0.8968,0
49,F,Higher education,Pensioner,Married,House / apartment,3,179161.34,337686.16,21170.92,315915.9,0.9684,0.7563,0.5042,4.1,0.1182,1.8848,0.743,0
56,F,Higher education,Commercial associate,Single / not married,Rented apartment,3,203855.01,1299582.93,76408.09,1320394.61,0.6672,0.8309,0.7653,2.24,0.3748,6.375,0.7545,1
58,F,Secondary / secondary special,Pensioner,Single / not married,House / apartment,4,134525.9,1390778.08,69293.97,1230870.82,0.7575,0.7302,0.7875,0.56,0.5151,10.3383,0.7584,1
57,M,Higher education,Commercial associate,Single / not married,House / apartment,4,154997.02,304139.11,14016.38,295808.42,0.6051,0.6656,0.7028,0.58,0.0904,1.9622,0.6578,0
30,M,Lower secondary,Commercial associate,Single / not married,House / apartment,4,158052.22,211273.07,9329.22,221574.87,0.95,0.747,0.849,3.41,0.059,1.3367,0.8487,0
61,M,Higher education,Commercial associate,Single / not married,Municipal apartment,4,152487.1,304609.75,15057.53,289037.58,0.9151,0.5161,0.6697,4.67,0.0987,1.9976,0.7003,0
56,F,Secondary / secondary special,Working,Married,House / apartment,4,118107.99,234333.15,12823.12,228307.31,0.7184,0.7845,0.6484,1.17,0.1086,1.984,0.7171,0
49,M,Secondary / secondary special,Commercial associate,Single / not married,House / apartment,4,183123.09,295804.46,20695.01,292271.87,0.7781,0.8032,0.645,9.54,0.113,1.6153,0.7421,0
34,M,Incomplete higher,Pensioner,Married,House / apartment,4,95784.61,619454.9,19133.35,705613.26,0.5733,0.576,0.7065,6.85,0.1998,6.4671,0.6186,1
24,F,Secondary / secondary special,Pensioner,Married,House / apartment,3,112108.98,231198.51,17942.45,239868.28,0.3931,0.7375,0.8548,0.32,0.16,2.0622,0.6618,0
64,F,Incomplete higher,Working,Civil marriage,House / apartment,4,59325.15,449010.83,16058.78,470431.01,0.8196,0.8514,0.4813,11.68,0.2707,7.5685,0.7174,1
62,M,Secondary / secondary special,Working,Single / not married,House / apartment,1,117331.29,208506.42,8367.92,199235.02,0.9132,0.6466,0.6537,3.74,0.0713,1.7771,0.7378,0
56,M,Secondary / secondary special,Commercial associate,Separated,Rented apartment,2,173553.84,338314.6,22282.48,285308.47,0.6582,0.6648,0.8211,1.35,0.1284,1.9493,0.7147,0
65,M,Lower secondary,Pensioner,Married,House / apartment,5,230929.91,103194.3,3353.29,100894.55,0.505,0.6749,0.6102,3.65,0.0145,0.4469,0.5967,0
33,F,Higher education,Working,Civil marriage,House / apartment,2,185894.72,225289.27,18128.6,222445.95,0.8074,0.3535,0.5596,0.82,0.0975,1.2119,0.5735,0
66,M,Incomplete higher,Working,Single / not married,House / apartment,4,453677.64,648552.39,49792.27,522701.75,0.4225,0.9651,0.512,1.37,0.1098,1.4295,0.6332,0
38,F,Higher education,Pensioner,Married,House / apartment,3,283502.65,450476.95,33130.03,417647.47,0.5776,0.6476,0.6279,6.83,0.1169,1.589,0.6177,0
53,F,Higher education,Working,Single / not married,House / apartment,2,258307.74,301075.84,11673.61,277850.91,0.6941,0.8439,0.5329,3.37,0.0452,1.1656,0.6903,0
41,M,Secondary / secondary special,Commercial associate,Separated,House / apartment,1,107415.35,337782.19,15753.04,373736.72,0.8594,0.8499,0.4217,3.45,0.1467,3.1446,0.7103,0
36,M,Secondary / secondary special,Pensioner,Single / not married,House / apartment,3,141487.2,449180.72,34345.68,480431.6,0.9557,0.3805,0.6157,0.08,0.2427,3.1747,0.6506,0
35,M,Secondary / secondary special,Pensioner,Married,House / apartment,2,73892.72,191664.48,10683.27,158790.02,0.7717,0.8235,0.5266,5.35,0.1446,2.5938,0.7073,0
25,M,Higher education,Pensioner,Married,Municipal apartment,3,301917.63,114444.02,6708.84,119508.37,0.9494,0.8996,0.6717,1.73,0.0222,0.3791,0.8402,0
26,M,Secondary / secondary special,Working,Married,House / apartment,2,291838.01,611835.18,23755.11,609725.03,0.963,0.6079,0.5078,1.45,0.0814,2.0965,0.6929,0
58,M,Higher education,Working,Civil marriage,House / apartment,3,185016.21,1211435.95,104113.22,1229115.54,0.599,0.8438,0.6261,1.95,0.5627,6.5477,0.6897,1
23,F,Lower secondary,Working,Single / not married,House / apartment,3,192093.11,1142591.57,101979.5,932764.72,0.7304,0.5944,0.7643,1.66,0.5309,5.9481,0.6964,1
32,M,Higher education,State servant,Single / not married,House / apartment,3,336043.57,113665.8,8390.74,104413.4,0.7328,0.8857,0.7267,2.02,0.025,0.3382,0.7817,0
56,F,Higher education,Working,Single / not married,House / apartment,3,150620.73,358837.06,26498.86,289301.56,0.9385,0.4266,0.636,6.13,0.1759,2.3824,0.6671,0
53,M,Higher education,Working,Single / not married,Rented apartment,3,91336.72,349017.96,14295.26,313334.63,0.7791,0.8694,0.5374,0.34,0.1565,3.8212,0.7286,1
56,F,Incomplete higher,Pensioner,Married,Rented apartment,3,218844.68,1601079.44,84423.61,1761308.93,0.955,0.5818,0.584,1.82,0.3858,7.316,0.7069,1
53,F,Secondary / secondary special,Working,Single / not married,House / apartment,2,441561.22,1172676.92,57020.98,1246898.51,0.6681,0.7409,0.7168,0.76,0.1291,2.6557,0.7086,0
51,F,Secondary / secondary special,Pensioner,Separated,Municipal apartment,3,78295.45,422470.89,16422.15,437821.28,0.5185,0.7923,0.7695,15.1,0.2097,5.3958,0.6934,1
41,M,Secondary / secondary special,Working,Single / not married,House / apartment,1,84797.96,215769.75,10195.03,246835.95,0.349,0.7412,0.8796,7.12,0.1202,2.5445,0.6566,0
47,F,Incomplete higher,Working,Civil marriage,House / apartment,3,309413.89,364855.46,30462.47,304168.34,0.8443,0.8249,0.6629,13.35,0.0985,1.1792,0.7774,0
47,F,Higher education,Commercial associate,Married,House / apartment,4,388700.38,512554.35,25518.75,439843.67,0.8641,0.8823,0.5973,0.61,0.0657,1.3186,0.7812,0
28,M,Higher education,Working,Married,Rented apartment,1,227203.21,514030.77,23682.61,522260.58,0.5711,0.6755,0.6751,5.54,0.1042,2.2624,0.6406,0
57,F,Secondary / secondary special,Commercial associate,Married,Rented apartment,2,174221.84,235995.48,16505.03,247298.49,0.8596,0.4834,0.7883,3.74,0.0947,1.3546,0.7104,0
52,F,Secondary / secondary special,Pensioner,Married,House / apartment,1,134789.49,503567.49,22529.99,546120.52,0.6639,0.8333,0.306,7.87,0.1671,3.7359,0.6011,1
46,M,Higher education,Working,Married,Rented apartment,3,242861.59,142478.14,12004.37,155415.98,0.8507,0.7143,0.8584,0.16,0.0494,0.5867,0.8078,0
22,M,Secondary / secondary special,State servant,Single / not married,Rented apartment,5,186076.29,470755.09,19574.65,424770.36,0.8973,0.3684,0.5208,1.51,0.1052,2.5299,0.5955,0
32,F,Secondary / secondary special,State servant,Civil marriage,House / apartment,2,150314.03,305206.11,26407.18,300878.49,0.9627,0.8781,0.6083,2.67,0.1757,2.0304,0.8164,0
42,M,Secondary / secondary special,Working,Civil marriage,House / apartment,2,136738.53,625642.89,46930.61,695036.09,0.7058,0.488,0.7194,12.37,0.3432,4.5754,0.6377,1
37,M,Lower secondary,Working,Married,Rented apartment,2,143411.89,449171.04,29859.65,470480.91,0.8362,0.7609,0.3669,11.11,0.2082,3.132,0.6547,0
27,M,Secondary / secondary special,State servant,Married,Municipal apartment,4,267727.01,268457.92,14489.18,280903.24,0.8971,0.8168,0.5166,0.0,0.0541,1.0027,0.7435,0
63,M,Secondary / secondary special,Working,Married,House / apartment,3,142101.34,590652.48,27857.59,518569.5,0.7026,0.8698,0.2969,9.63,0.196,4.1565,0.6231,0
24,M,Higher education,Working,Single / not married,House / apartment,2,240383.49,447703.26,30823.96,474534.45,0.643,0.845,0.7288,8.26,0.1282,1.8624,0.7389,0
57,M,Incomplete higher,Working,Single / not married,House / apartment,1,406424.77,793302.49,36074.89,909901.6,0.8635,0.8024,0.79,4.04,0.0888,1.9519,0.8186,0
58,M,Higher education,Pensioner,Married,House / apartment,4,182318.1,3236380.11,241998.68,2736554.61,0.9173,0.6926,0.5727,1.0,1.3273,17.7512,0.7275,1
52,F,Incomplete higher,Working,Married,With parents,3,506349.39,412059.32,36251.73,344886.52,0.5877,0.6522,0.6517,13.58,0.0716,0.8138,0.6305,0
31,M,Higher education,Working,Married,Municipal apartment,6,159556.01,294243.63,13767.05,328558.31,0.8515,0.9242,0.7993,4.31,0.0863,1.8441,0.8583,0
21,M,Higher education,Working,Married,Rented apartment,3,48750.38,294704.32,17266.4,311898.49,0.7565,0.7923,0.5022,1.59,0.3542,6.045,0.6837,1
45,M,Higher education,Working,Married,House / apartment,5,361688.57,1141345.89,63347.72,1101850.75,0.9068,0.5879,0.522,3.9,0.1751,3.1556,0.6723,0
62,M,Lower secondary,Working,Married,House / apartment,3,113761.14,557801.0,32340.8,503435.21,0.528,0.7151,0.2857,0.31,0.2843,4.9032,0.5096,1
44,M,Lower secondary,Commercial associate,Single / not married,House / apartment,2,145489.27,530208.14,29310.02,463352.18,0.7465,0.7086,0.2431,0.96,0.2015,3.6443,0.5661,0
63,M,Lower secondary,Commercial associate,Married,House / apartment,2,77242.4,327236.19,19044.01,295452.2,0.988,0.8286,0.3643,3.38,0.2465,4.2364,0.727,1
37,F,Secondary / secondary special,Working,Married,House / apartment,1,113475.44,354835.45,13960.68,407895.69,0.688,0.6993,0.6406,8.18,0.123,3.127,0.676,1
28,M,Higher education,Working,Married,House / apartment,1,122435.14,195674.01,9006.24,165662.58,0.7058,0.9102,0.67,10.25,0.0736,1.5982,0.762,0
65,M,Secondary / secondary special,Pensioner,Married,House / apartment,4,117448.9,496618.57,39661.55,459999.36,0.8428,0.6675,0.6878,11.3,0.3377,4.2283,0.7327,1
47,F,Higher education,Commercial associate,Married,House / apartment,3,213368.63,288206.42,11569.72,314556.92,0.7072,0.6281,0.5885,1.16,0.0542,1.3507,0.6412,0
38,M,Secondary / secondary special,Commercial associate,Married,House / apartment,2,166150.95,406944.72,21727.07,425814.24,0.7252,0.8628,0.8906,2.48,0.1308,2.4492,0.8262,0
47,F,Secondary / secondary special,Working,Single / not married,House / apartment,3,561400.44,944065.05,35220.85,803366.33,0.8692,0.4384,0.6403,5.34,0.0627,1.6816,0.6493,0
42,F,Secondary / secondary special,Pensioner,Civil marriage,Rented apartment,5,116868.4,585881.31,18105.0,652450.2,0.6465,0.5,0.5631,0.79,0.1549,5.0131,0.5699,1
36,M,Higher education,Working,Married,House / apartment,1,146542.6,732000.88,52927.35,748779.33,0.921,0.5033,0.5811,0.27,0.3612,4.9951,0.6684,1
22,F,Secondary / secondary special,State servant,Married,House / apartment,4,419628.32,273823.19,14950.15,312745.76,0.7834,0.8147,0.4709,0.73,0.0356,0.6525,0.6897,0
25,F,Lower secondary,Pensioner,Single / not married,House / apartment,4,51765.21,1059200.95,90635.29,1026149.92,0.8113,0.8047,0.8799,0.26,1.7509,20.4612,0.832,1
38,M,Secondary / secondary special,Working,Married,House / apartment,3,200049.44,253163.52,19109.29,286670.15,0.8915,0.6316,0.9218,3.24,0.0955,1.2655,0.8149,0
23,F,Incomplete higher,Working,Married,House / apartment,5,189456.21,345729.06,28237.59,330958.13,0.7565,0.7585,0.701,2.53,0.149,1.8248,0.7387,0
47,F,Secondary / secondary special,Pensioner,Married,House / apartment,5,153531.78,512455.31,25681.07,487819.92,0.7269,0.723,0.6324,10.14,0.1673,3.3378,0.6941,0
37,F,Higher education,Working,Married,House / apartment,4,91400.26,452595.54,31136.35,504808.11,0.8819,0.6456,0.9171,0.97,0.3407,4.9517,0.8148,1
36,F,Lower secondary,Working,Married,House / apartment,2,321774.67,1824141.36,57413.86,1916317.24,0.8205,0.8729,0.6509,3.78,0.1784,5.669,0.7814,0
26,F,Higher education,Commercial associate,Married,Municipal apartment,1,82382.19,1680161.36,120260.39,1507692.39,0.7299,0.5991,0.5581,0.18,1.4598,20.3945,0.629,1
27,M,Higher education,Working,Single / not married,House / apartment,2,97005.22,186005.24,10051.93,167191.68,0.7807,0.7294,0.3968,2.24,0.1036,1.9175,0.6356,0
34,M,Higher education,Working,Married,House / apartment,2,89847.46,287843.66,13989.38,254502.13,0.495,0.595,0.6571,5.89,0.1557,3.2037,0.5824,0
58,M,Secondary / secondary special,Working,Married,House / apartment,1,91923.95,424447.84,35591.83,440372.94,0.6462,0.9226,0.7632,6.04,0.3872,4.6173,0.7774,1
60,M,Secondary / secondary special,Working,Single / not married,House / apartment,1,319095.28,575517.85,51613.72,465177.76,0.4807,0.6294,0.4467,15.64,0.1617,1.8036,0.5189,0
35,F,Higher education,Working,Single / not married,Rented apartment,2,436131.05,331621.34,23016.42,334367.49,0.5347,0.7339,0.3615,10.28,0.0528,0.7604,0.5433,0
67,M,Lower secondary,Working,Married,House / apartment,2,181980.86,259159.53,12369.51,293604.96,0.6941,0.8387,0.9776,5.36,0.068,1.4241,0.8368,0
67,F,Incomplete higher,Working,Married,Municipal apartment,5,80118.55,397297.48,33102.92,324379.43,0.6806,0.7029,0.4391,2.51,0.4132,4.9588,0.6075,1
53,M,Higher education,Working,Married,House / apartment,6,70250.58,155566.3,12380.44,142018.05,0.7816,0.7217,0.4414,23.56,0.1762,2.2144,0.6482,0
63,M,Secondary / secondary special,Working,Married,House / apartment,6,251618.21,218215.18,18580.15,216433.93,0.8382,0.672,0.6817,0.93,0.0738,0.8672,0.7306,0
